l,Business Name,AUM,First Name,Last Name,Role,Linkedin,
https://mellow.finance/,Mellow LRT,"284,771,642.08",Nick ,Stoev,Founder,http://www.linkedin.com/in/nstoyev,
https://www.asterdex.com/en/earn,Aster asBNB,"283,811,007.72",Xin ,Shi,CCO,https://www.linkedin.com/in/kxinshi/,
https://connext.network/,Connext,"282,002,544.63",,,,,
https://treehouse.pro/,Treehouse,"281,843,597.09",Eric  ,Owski,Co-Founder and Chief Executive Officer,https://www.linkedin.com/in/ericowski/,
https://treehouse.pro/,Treehouse,"281,843,597.09",Jeremy  ,Lwanga,Co-Founder and CTO,https://www.linkedin.com/in/jerang/,
https://treehouse.pro/,Treehouse,"281,843,597.09",Alex  ,David,Co-founder and COO,https://www.linkedin.com/in/alexgdavid/,
https://defisaver.com/,Defi Saver,"280,058,482.97",,,,,
https://polymarket.com?via=defi-llama,Polymarket,"273,712,483.20",Yadin ,Eldar,CEO ,https://www.linkedin.com/in/yadin-eldar-7865a9382/,
https://polymarket.com?via=defi-llama,Polymarket,"273,712,483.20",Shayne ,Coplan,CEO ,https://www.linkedin.com/in/shaynecoplan/,
https://kamino.com/liquidity,Kamino Liquidity,"272,307,273.90",Benjamin ,Gleason,,,
https://www.gate.com/staking/BTC,GTBTC,"271,283,910.15",Pace ,Li,CEO,http://www.linkedin.com/in/pace-li,
https://www.gate.com/staking/BTC,GTBTC,"271,283,910.15",Guelsen,Kern,CEO,http://www.linkedin.com/in/g%c3%bclsen-kern-4060b0397,
https://app.frax.finance/frxeth/mint,Frax Ether,"270,335,176.70",Sam ,Kazemian,CEO ,https://www.linkedin.com/in/sam-kazemian-99b198353/,
https://app.frax.finance/frxeth/mint,Frax Ether,"270,335,176.70",Andy ,Cho,COO ,https://www.linkedin.com/in/andycho-ep/,
https://www.suilend.fi,Suilend,"267,551,291.39",Rooter,,Founder,http://www.linkedin.com/in/0xrooter,
https://esbtc.exsat.network/,exSat Staking BTC,"267,008,414.38",Jack,Sun,Co-Founder,http://www.linkedin.com/in/jack-sun-4bb350344,
https://midas.app,Midas RWA,"266,599,106.86",Dennis,D,Founder ,https://www.linkedin.com/in/dennisdinkelmeyer/,
https://midas.app,Midas RWA,"266,599,106.86",Barbod,Namini,General Partner,https://www.linkedin.com/in/barbodnamini/,
https://www.anemoy.io,Anemoy Capital,"263,009,299.12",Martin,Quensel,Founder,http://www.linkedin.com/in/martinquensel,
https://www.sanctum.so,Sanctum Infinity,"262,689,419.38",Jesse ,Cho,Co-founder,https://www.linkedin.com/in/jesse-cho-0a1183178/,
https://www.sanctum.so,Sanctum Infinity,"262,689,419.38",Jaye,Tan,Co-Founder,http://www.linkedin.com/in/jayetan,
https://www.fluidmarketplaces.com/,Fluid Marketplaces,"261,910,587.08",Adam  ,Hindle,Founder & MD,https://www.linkedin.com/in/adamhindle/?originalSubdomain=uk,
https://www.agglayer.dev/agglayer-vaultbridge,Vault Bridge,"260,649,662.41",,,,,
https://solv.finance/,Solv Basis Trading,"252,829,250.79",Ryan ,Chow,Founder & CEO,http://www.linkedin.com/in/ryanchoww,
https://solv.finance/,Solv Basis Trading,"252,829,250.79",Eva ,Tian,Marketing Director,http://www.linkedin.com/in/eva-tian-binaryeva,
https://www.liquity.org/,Liquity,"251,974,388.93",Michael ,Svoboda,CEO,http://www.linkedin.com/in/michaelsvoboda2,
https://www.liquity.org/,Liquity,"251,974,388.93",Robert ,Lauko,Founder ,https://www.linkedin.com/in/robert-lauko/,
https://www.pinksale.finance,PinkSale,"251,061,111.20",Manikumar ,K,Owner ,https://www.linkedin.com/in/murugeshan-mani/,
https://www.noble.xyz,Noble,"248,436,451.02",Jelena ,Djuric,Co-Founder,https://www.linkedin.com/in/djuricjelena/,
https://www.noble.xyz,Noble,"248,436,451.02",John,Letey,Co-Founder,https://www.linkedin.com/in/johnletey/,
https://aero.drome.eth.limo/,Aerodrome Slipstream,"248,152,213.48",,,,,
https://valr.com/,VALR,"240,060,533.61",Hank,Coetzee,Co-Founder,http://www.linkedin.com/in/hankcoetzee,
https://valr.com/,VALR,"240,060,533.61",Gianluca,Sacco,Chief Operating Officer,http://www.linkedin.com/in/gianluca-sacco,
https://sunswap.com/#/home,SUNSwap,"238,012,988.32",Michael,Lowe,CEO,https://uk.linkedin.com/in/michael-g-lowe,
https://sunswap.com/#/home,SUNSwap,"238,012,988.32",Andrew,Sucis,COO,https://uk.linkedin.com/in/andrew-sucis,
https://www.b14g.xyz/,b14g,"234,047,352.68",,,,,
https://app.drift.trade/ref/defillama,Drift Staked SOL,"231,284,728.02",Cindy ,Leow,Co-Founder,http://www.linkedin.com/in/cindy-leow-8b805b104,
https://www.bybit.com/en/web3/staking/BybitSOL,Bybit Staked SOL,"228,008,722.47",Masamichi ,Miyake,Business owner,https://www.linkedin.com/in/masamichi-miyake-05026a133/,
https://www.bybit.com/en/web3/staking/BybitSOL,Bybit Staked SOL,"228,008,722.47",Dagii ,Derese,Co-Founder,https://www.linkedin.com/in/dagii-derese-b758191a4/,
http://www.beefymarketing.com/,Beefy Marketing,"226,435,135.32",Andrew  ,Brockenbush,CEO ,https://www.linkedin.com/in/andrewbrockenbush/,
http://www.beefymarketing.com/,Beefy Marketing,"226,435,135.32",Robin  ,H.,Director ,https://www.linkedin.com/in/robin-h-21ab13230/,
https://infrared.finance,Infrared Finance,"221,186,145.97",,,,,
https://swap.pump.fun,PumpSwap,"217,843,694.72",ALIFA AL,FARIZI,CEO ,https://www.linkedin.com/in/alifaalfarizi/,
https://pell.network/,Pell Network,"214,801,712.49",Steven,Pell,Co-Chief Executive Officer,http://www.linkedin.com/in/steven-pell-314a1833b,
https://www.linkedin.com/company/strata-prop/about/,Strata Tranches,"214,636,972.86",Sudarshan  ,Lodha,Co-Founder & CEO,https://www.linkedin.com/in/sudarshanlodha2211/?originalSubdomain=in,
https://www.linkedin.com/company/strata-prop/about/,Strata Tranches,"214,636,972.86",Priyanka  ,Rathore,Co-Founder & COO ,https://www.linkedin.com/in/rathorepriyanka/,
https://www.linkedin.com/company/strata-prop/about/,Strata Tranches,"214,636,972.86",Nihar  ,Shah,Director & Head,https://www.linkedin.com/in/nihar-shah1101/,
https://yieldbasis.com/,Yield Basis,"208,161,316.36",,,,,
https://www.naviprotocol.io/,NAVI Lending,"207,955,605.63",Charles ,H,Co-Founder,https://www.linkedin.com/in/charles--h/,
https://www.coinex.com/en,CoinEx,"204,714,703.48",Shyam ,Thakur,Founder ,https://www.linkedin.com/in/shyam-thakur/,
https://www.coinex.com/en,CoinEx,"204,714,703.48",Nasiru ,Muhammad,Founder ,https://www.linkedin.com/in/nasiru-muhammad-623102350/,
https://coindcx.com,CoinDCX,"202,577,010.50","Max Shapiro, CFA",CPA,Co-Founder,https://www.linkedin.com/in/max-shapiro-cfa-cpa-b8885b48/,
https://coindcx.com,CoinDCX,"202,577,010.50",Punit ,Pal,Founder ,https://www.linkedin.com/in/punit05/,
http://www.echonotes.ai/li/echo,Echo ,"202,257,930.50",Reuben  ,Abraham,Co-Founder,https://www.linkedin.com/in/reuben-abraham-9a348298/,
https://gaib.ai,GAIB,"202,066,516.09",Kony ,Gaib,Founder,http://www.linkedin.com/in/konykwong,
https://gaib.ai,GAIB,"202,066,516.09",Jun ,Liu,Co-founder,http://www.linkedin.com/in/jun-y-liu,
http://www.stargatestudios.net/,Stargate Studios,"201,895,082.30",Sam  ,Nicholson,Founder / CEO,https://www.linkedin.com/in/sam-nicholson-a-s-c-b1a24429/,
https://uncx.network/,UNCX Network,"200,971,155.71",Antoine ,Chaveron,Co-Founder,http://www.linkedin.com/in/antoine-chaveron-76054212a,
https://lagoon.finance,Lagoon,"185,715,480.05",Rémi,Foult,CEO ,https://www.linkedin.com/in/remi-foult/,
https://lagoon.finance,Lagoon,"185,715,480.05",Aymeric,Lorenzell,Co-founder,https://www.linkedin.com/in/aymeric-lorenzelli-4b7b45162/,
https://vvsandco.com/,VVS Standard,"182,855,116.96",Eliana ,Ianni,Co Founder,https://www.linkedin.com/in/elianaianni/,
https://vvsandco.com/,VVS Standard,"182,855,116.96",Sabir (Abdulkadir) ,Ahmed,Founder ,https://www.linkedin.com/in/sabir-ahmed-4b7381341/,
http://www.stargatestudios.net/,Stargate Studios,"201,895,082.30",Linda  ,Nakagawa,CFO ,https://www.linkedin.com/in/linda-nakagawa-10339a3b/,
http://www.stargatestudios.net/,Stargate Studios,"201,895,082.30",Jose  ,Calderon,Director ,https://www.linkedin.com/in/jose-calderon-b6469a80/,
https://ultrayield.app/,UltraYield by Edge,"181,755,056.94",,,,,
https://app.txsync.io/bridge,zkSync Era txBridge,"181,724,819.40",,,,,
https://fassets.au.cc/,FAssets,"176,911,903.05",Mohammad Raafi,Hossain,CEO ,https://www.linkedin.com/in/raafihossain/?originalSubdomain=ae,
https://fassets.au.cc/,FAssets,"176,911,903.05",David (Daud) Vicary ,(Abdullah),Managing Director,https://www.linkedin.com/in/daudvicaryabdullah/,
https://www.bitunix.com,Bitunix,"175,047,305.67",Naved (Navi) ,Beg,Founder ,https://www.linkedin.com/in/naved-beg-179953336/,
https://www.bitunix.com,Bitunix,"175,047,305.67",Gwinx₿ ,Nwaobi,Kol Partner,https://www.linkedin.com/in/gwinx%E2%82%BF-nwaobi-884530247/,
https://www.mantle.xyz/,Mantle Index Four Fund,"174,896,959.23",Viktor ,Vagylevych,CEO,http://www.linkedin.com/in/viktor-vagylevych-01a599141,
https://www.mantle.xyz/,Mantle Index Four Fund,"174,896,959.23",Katherine ,Blair,Owner,http://www.linkedin.com/in/katherine-blair-310642110,
https://app.kodiak.finance,Kodiak,"169,981,074.02",Don ,Burnette,Founder & CEO,https://www.linkedin.com/in/don-burnette/,
https://app.kodiak.finance,Kodiak,"169,981,074.02",Ross ,Kestin,CEO ,https://www.linkedin.com/in/rossmkestin/,
https://balancer.finance/,Balancer,"168,520,914.29",Nic,Cooper,Director,http://www.linkedin.com/in/nic-cooper-24301217,
https://balancer.finance/,Balancer,"168,520,914.29",Dao ,Thuc,Chief Executive Officer,http://www.linkedin.com/in/dao-van-thuc,
https://axelar.network,Axelar,"168,385,077.47",Ali ,Tamaseb,General Partner,https://www.linkedin.com/in/alitamaseb/,
https://axelar.network,Axelar,"168,385,077.47",tammaluk singhapan l,Co-Founder ,Hiring,https://www.linkedin.com/in/theplebth/,
https://www.kraken.com/kbtc,Kraken Bitcoin,"167,055,826.17",Xavier,Joven,Business Owner,https://www.linkedin.com/in/xavier-joven-930510117/,
https://www.kraken.com/kbtc,Kraken Bitcoin,"167,055,826.17",Michael,H,Director ,https://www.linkedin.com/in/michaelhiller/,
https://jpool.one,JPool,"166,059,831.46",Sonny ,Wolfson,Co-founder,https://www.linkedin.com/in/sonny-wolfson/,
https://jpool.one,JPool,"166,059,831.46",Leonid ,Krassovitski,Co-founder,https://www.linkedin.com/in/leonid-krassovitski/,
https://www.usefelix.xyz?ref=4BF702FF,Felix Vaults,"165,606,467.44",,,,,
https://theo.xyz/,Theo Network thBill,"164,582,362.07",T.K,K,Co-founder / CEO ,https://www.linkedin.com/in/tk-kwon/,
https://theo.xyz/,Theo Network thBill,"164,582,362.07",Abhi ,Pingle,Co-founder,https://www.linkedin.com/in/abhi-pingle-a942b6160/,
https://infinifi.xyz/,infiniFi,"163,446,052.00",Rob ,Montgomery,Founder,http://www.linkedin.com/in/rhmontgomery,
https://infinifi.xyz/,infiniFi,"163,446,052.00",Matthew ,Evans,Co-Founder,http://www.linkedin.com/in/matthew-evans-48976349,
https://sophon.xyz/,Sophon Bridge,"163,015,635.05",Ed ,Chang,COO ,https://www.linkedin.com/in/etchang/,
https://dydx.trade?ref=LoneHull0UN,dYdX V4,"161,518,066.89",Antonio ,Juliano,Founder ,https://www.linkedin.com/in/antoniojuliano,
https://dydx.trade?ref=LoneHull0UN,dYdX V4,"161,518,066.89",David ,Gogel,COO ,https://www.linkedin.com/in/dgogel/,
https://inverse.finance,Inverse Finance FiRM,"160,609,588.84",Nour  ,Haridy,Founder ,https://www.linkedin.com/in/nourharidy/,
https://ao.arweave.net/,AO Bridge,"158,852,501.34",,,,,
https://bridge.sui.io,SuiBridge,"158,851,956.22",Sean  ,Taylor,Partner ,https://www.linkedin.com/in/seancrtaylor/?originalSubdomain=ae,
https://ether.fi/,EtherFi Borrowing Market,"158,047,763.65",Rok ,Kopp,Co-Founder,http://www.linkedin.com/in/rokkopp,
https://ether.fi/,EtherFi Borrowing Market,"158,047,763.65",Jozef ,Vogel,Chief Operating Officer,http://www.linkedin.com/in/jozefvogel,
https://usual.money,Usual,"157,370,232.55",Hugo Sallé de ,Chou,Cofounder & COO ,https://www.linkedin.com/in/hugosalledechou/,
https://usual.money,Usual,"157,370,232.55",Hugo,Tribet,CEO,https://www.linkedin.com/in/hugotribet/,
https://app.river.inc/,River Omni-CDP,"157,232,055.90",Ray ,Huang,Co-founder,https://www.linkedin.com/in/rayhuang880301/,
https://reserve.org,Reserve Protocol,"156,369,502.13",Gary,Levin,Co-founder ,https://www.linkedin.com/in/garylevin/,
https://reserve.org,Reserve Protocol,"156,369,502.13",Thomas,Mattimore,CEO ,https://www.linkedin.com/in/tmattimore/,
https://realt.co,RealT Tokens,"155,699,377.57",Miloš ,Milovanović,Owner ,https://www.linkedin.com/in/milo%C5%A1-milovanovi%C4%87-7275a0b0/,
https://realt.co,RealT Tokens,"155,699,377.57",Sherri ,Pelski,"Chief operating, financial",https://www.linkedin.com/in/sherri-pelski/,
https://blofin.com,BloFin,"154,952,952.43",Jade-Martin,B,Founder,https://www.linkedin.com/in/jade-martin-b-35556623a/,
https://blofin.com,BloFin,"154,952,952.43",Blofin ,,CEO ,https://www.linkedin.com/in/blofin-ceo-fake-account-5a489b339/,
https://www.linkedin.com/company/telosassociates/about/,Telos Associates,"154,546,871.47",Max  ,Wensel,"Co-Founder, Managing Partner",https://www.linkedin.com/in/max-wensel-cfa-9aaaa55b/?originalSubdomain=ca,
https://stake.solblaze.org/,BlazeStake,"152,932,157.98",Tim ,Loomer,CEO ,https://www.linkedin.com/in/tim-loomer-6851454/,
https://stake.solblaze.org/,BlazeStake,"152,932,157.98",Patrick ,Vlaskovits,Founder,https://www.linkedin.com/in/vlaskovits/,
https://blockanalitica.substack.com,Block Analitica,"152,396,017.00",Mary ,Foley,Co-Owner,https://www.linkedin.com/in/mary-foley-87320816/,
https://blockanalitica.substack.com,Block Analitica,"152,396,017.00",Kimberly ,Chamiok,Founder ,https://www.linkedin.com/in/kimberly-chamiok-6071106a/,
https://app.hemi.xyz/en/stake/dashboard/,Hemi Staking,"147,927,659.90",Jeff ,Garzik,Co-Founder,https://www.linkedin.com/in/jeffgarzik/,
https://gateway.soniclabs.com/ethereum/sonic/s,Sonic Gateway,"146,094,264.77",Mitchell ,Demeter,Chief Executive Officer,http://www.linkedin.com/in/mitchelldemeter,
https://gateway.soniclabs.com/ethereum/sonic/s,Sonic Gateway,"146,094,264.77",Evan ,Owens,Director,http://www.linkedin.com/in/evanclarkowens,
https://portal.polygon.technology/bridge,Polygon zkEVM Bridge,"145,924,588.25",Marc ,Boiron,Chief Executive Officer,https://www.linkedin.com/in/marcboiron/,
https://portal.polygon.technology/bridge,Polygon zkEVM Bridge,"145,924,588.25",Ryan,Niedzialek,Chief Operating Officer,https://www.linkedin.com/in/ryan-niedzialek/,
https://nexusmutual.io/,Nexus Mutual,"145,668,585.93",Ricky,Tan,COO,http://www.linkedin.com/in/rickytan,
https://nexusmutual.io/,Nexus Mutual,"145,668,585.93",Hugh,Karp,Founder,http://www.linkedin.com/in/hugh-karp-00069b36,
https://app.paradex.trade/r/defillama,Paradex Bridge,"144,047,922.86",Anand,Gomes,Cofounder & CEO,http://www.linkedin.com/in/anandgomes,
https://www.linkedin.com/company/telosassociates/about/,Telos Associates,"154,546,871.47",Jeffrey  ,Hamilton,"Co-Founder, Managing Partner",https://www.linkedin.com/in/jeffrey-hamilton-56934810/,
https://xstocks.com/,xStocks,"142,709,822.84",Mark  ,Greenberg,Co-Founder ,https://ca.linkedin.com/in/marklg,
https://phantom.com/,Phantom SOL,"141,965,737.96",Olly ,Wilson,Co-founder,https://www.linkedin.com/in/olly-wilson/,
https://phantom.com/,Phantom SOL,"141,965,737.96",Brandon,Millman,CEO ,https://www.linkedin.com/in/brandon-millman-b093a022/,
https://sushi.com/,SushiSwap,"134,884,445.21",Alex ,McCurry,Ceo ,https://www.linkedin.com/in/alexmccurryo/,
https://springsui.com/,SpringSui,"133,490,492.02",,,,,
https://gearbox.finance/,Gearbox,"132,095,851.03",Randy,Pitchford,Founder ,https://www.linkedin.com/in/randy-pitchford-1a56a6/,
https://app.hyperbeat.org/earn?referral=5C37264D,Hyperbeat Earn,"131,653,734.89",Kilian ,Boshoff,Founder,http://www.linkedin.com/in/kilianboshoff,
https://www.save.finance/,Save,"131,396,732.73",Rooter 0.,,Founder ,https://www.linkedin.com/in/0xrooter/,
https://tectonic.finance/,Tectonic,"130,937,566.15",,,,,
https://enzyme.finance/,Enzyme Finance,"130,721,531.79",Stephane ,Heip,Chief Marketing Officer,http://www.linkedin.com/in/sheip,
https://enzyme.finance/,Enzyme Finance,"130,721,531.79",Ivan ,Herger,Chief Operating Officer,http://www.linkedin.com/in/ivanherger,
https://www.bitlayer.org/bridge,Bitlayer YBTC Family,"129,485,565.04",Kevin,He,Co-Founder,http://www.linkedin.com/in/0xkevinhe,
https://www.bitlayer.org/bridge,Bitlayer YBTC Family,"129,485,565.04",Cann,Prugsanapan,Managing Director,http://www.linkedin.com/in/cann-prugsanapan-1b699651,
https://ssi.sosovalue.com/,SoSoValue Indexes,"129,274,558.04",May ,Wang,Co-Founder,https://www.linkedin.com/in/may-wang-689102313/,
https://ssi.sosovalue.com/,SoSoValue Indexes,"129,274,558.04",Riso ,Liao,Co-Founder,https://www.linkedin.com/in/risoliao/,
https://www.curve.finance/crvusd/ethereum/markets/,crvUSD,"124,044,641.72",Michael ,Egorov,Founder ,https://www.linkedin.com/in/michael-egorov/,
https://www.pionex.com/en,Pionex,"121,710,163.20",Shao ,Wei,Director,https://www.linkedin.com/in/shao-wei-0b81b889/,
https://blastshop.co/,Blast,"120,895,490.94",Marc  ,Zovighian,Co-founder & CEO,https://www.linkedin.com/in/marczovighian/?originalSubdomain=uk,
https://www.digift.sg,DigiFT,"120,369,670.56",Henry,Zhang,Founder & CEO,http://www.linkedin.com/in/henry-zhang-957219217,
https://www.digift.sg,DigiFT,"120,369,670.56",Melvyn,Liew,Director,http://www.linkedin.com/in/melvynliew,
https://www.aura.com/,Aura,"120,283,779.44",John E,Bellows Jr,Owner ,https://www.linkedin.com/in/john-e-bellows-jr-5b9993178/,
https://www.aura.com/,Aura,"120,283,779.44",Sara,G,Partner ,https://www.linkedin.com/in/sara-g-2844821/,
https://www.puffer.fi/restake,Puffer Stake,"116,893,930.42",Ahmed,Abada,CEO ,https://www.linkedin.com/in/ahmed-abada/,
https://dolomite.io,Dolomite,"115,966,430.95",Adam,Knuckey,COO & Co-Founder,http://www.linkedin.com/in/adam-knuckey-720612108,
https://dolomite.io,Dolomite,"115,966,430.95",Eshwar,Bawane,Company Owner,http://www.linkedin.com/in/eshwar-bawane-b882a4354,
https://app.openeden.com/,OpenEden TBILL,"115,581,967.99",Jeremy,Ng,CEO ,https://www.linkedin.com/in/jeremy-ng-openeden/,
https://app.openeden.com/,OpenEden TBILL,"115,581,967.99",Nathan,Paitchel,Director,https://www.linkedin.com/in/nathan-paitchel-30341125/,
https://www.exponentpe.com/,Exponent,"114,778,249.82",David ,McGovern,Partner ,https://www.linkedin.com/in/david-mcgovern-42a03b21/,
https://www.exponentpe.com/,Exponent,"114,778,249.82",Tim ,Easingwood,Partner ,https://www.linkedin.com/in/tim-easingwood-64585520/,
https://www.originprotocol.com/oeth,Origin Ether,"112,685,065.13",Josh ,Fraser ,Co-founder,http://www.linkedin.com/in/joshuafraser,
https://www.originprotocol.com/oeth,Origin Ether,"112,685,065.13",Ariel,Meranus,Director,http://www.linkedin.com/in/arielmeranus,
https://frax.com/,Frax USD,"111,917,386.22",Suchet,Salvesen,Chief Operating Officer,http://www.linkedin.com/in/suchet-dhindsa-salvesen-0b030824,
https://frax.com/,Frax USD,"111,917,386.22",Sam ,Kazemian,Founder,http://www.linkedin.com/in/sam-kazemian-99b198353,
https://kinetic.market,Kinetic,"111,723,943.90",Jake,Hunsbusher,Director,http://www.linkedin.com/in/jake-hunsbusher-17628710a,
https://blastshop.co/,Blast,"120,895,491.94",▫️Eddy  ,S.,Co-Founder & CPO,https://www.linkedin.com/in/sabbaghaeddy/,
https://blastshop.co/,Blast,"120,895,492.94",Edouard  ,Sioufi,Co-Founder & CTO,https://www.linkedin.com/in/edsioufi/,
https://homora.org/,Homora,"110,273,717.07",,,,,
https://www.edgevana.com,Edgevana,"109,143,254.37",Ryan,Fay,Founder ,https://www.linkedin.com/in/ryancfay/,
https://anzen.finance,Anzen,"109,113,110.55",Daniel,L,Founder ,https://www.linkedin.com/in/daniel-l-5302484/,
https://app.marginfi.com,marginfi Lending,"108,957,912.19",,,,,
https://www.avantisfi.com/referral?code=DefiLlama,Avantis,"106,987,065.06",Shiv ,Shrivastava,Founder,https://www.linkedin.com/in/shivshrivastava/,
https://www.avantisfi.com/referral?code=DefiLlama,Avantis,"106,987,065.06",Harsehaj ,Singh,Founder,https://www.linkedin.com/in/harsehaj-singh-b37827132/,
http://www.echelonmarkets.com/,Echelon Market,"105,930,581.47",Craig  ,Breed,CEO ,https://www.linkedin.com/in/craig-breed-4137331b/,
https://pareto.credit/,Pareto Credit,"103,913,600.91",Matteo ,Pandolfi,Co-founder & CEO,http://www.linkedin.com/in/matteo-pandolfi-88b69354,
https://pareto.credit/,Pareto Credit,"103,913,600.91",Samuele ,Cester,Co-founder & CPO,http://www.linkedin.com/in/samuele-cester-00755635,
http://www.echelonmarkets.com/,Echelon Market,"105,930,581.47",Craig  ,Breed,CEO ,https://www.linkedin.com/in/craig-breed-finance-technology/,
https://www.ourbit.com,Ourbit,"103,324,106.36",,,,,
https://app.makina.finance/,Makina,"102,314,505.70",Danilo ,Villanueva,"Director, Founder",https://www.linkedin.com/in/danilo-villanueva/,
https://www.tulipa.capital,Tulipa Capital,"101,166,752.19",Micha ,Malka,Chief Executive Officer,https://www.linkedin.com/in/micha-malka/?originalSubdomain=il,
https://app.extended.exchange/join/LLAMAS123,Extended,"100,780,693.62",Dmitrii ,Krasovskikh,Founder ,https://www.linkedin.com/in/dmitriikrasovskikh/,
https://www.swellnetwork.io/,Swell L2 Farm,"100,778,787.24",Chris ,Swell,COO,http://www.linkedin.com/in/christophmatthias,
