coin_id,symbol,name,snapshot_date,price_usd,market_cap_usd,total_volume_usd,market_cap_rank
astar,astr,Astar,2026-03-27,0.00756275,64844311,3826130,361
metal-blockchain,metal,Metal Blockchain,2026-03-27,0.127387,64666675,561156,362
aelf,elf,aelf,2026-03-27,0.078387,64183907,777045,363
skyai,skyai,SkyAI,2026-03-27,0.063898,63898925,8981102,364
tagger,tag,TAGGER,2026-03-27,0.00058614,63866635,2558231,365
vaneck-treasury-fund,vbill,VanEck Treasury Fund,2026-03-27,1.0,63384995,0.0,366
agentfun-ai,agentfun,AgentFun.AI,2026-03-27,0.632521,63191234,509.81,367
deep,deep,DeepBook,2026-03-27,0.02524017,62996815,5360695,368
megausd,usdm,MegaUSD,2026-03-27,0.998979,62834061,971999,369
movement,move,Movement,2026-03-27,0.01787953,62727345,11741916,370
burnedfi,burn,BurnedFi,2026-03-27,5.07,62678496,267320,371
tdccp,tdccp,TDCCP,2026-03-27,0.097611,62505002,224299,372
velo,velo,Velo,2026-03-27,0.00355434,62402798,2920351,373
based-brett,brett,Brett,2026-03-27,0.00617142,61116640,5932231,374
pythia,pythia,PYTHIA,2026-03-27,0.060863,60955781,1057098,375
swop-2,swop,Swop,2026-03-27,0.00606652,60665210,3.49,376
aria-ai,aria,Aria.AI,2026-03-27,0.330483,60476970,27519680,377
strategic-oil-supply-2,sos,Strategic Oil Supply,2026-03-27,0.00060455,60368811,37053,378
nano,xno,Nano,2026-03-27,0.451538,60166920,179936,379
non-playable-coin,npc,Non-Playable Coin,2026-03-27,0.00747355,60161548,4320601,380
apes-2-2,apes,APES,2026-03-27,0.06633,59639805,217042,381
world-mobile-token,wmtx,World Mobile Token,2026-03-27,0.069803,59368012,58932941,382
geodnet,geod,Geodnet,2026-03-27,0.139411,59279870,401156,383
vvs-finance,vvs,VVS Finance,2026-03-27,1.36e-06,59141167,347903,384
alchemist-ai,alch,Alchemist AI,2026-03-27,0.069644,59081746,7771029,385
rekt-4,rekt,Rekt,2026-03-27,1.40322e-07,59032374,592709,386
usdx,usdx,USDX,2026-03-27,0.528001,58907996,4718.34,387
bitway,btw,Bitway,2026-03-27,0.0266749,58893513,6180214,388
bitkub-coin,kub,KUB Coin,2026-03-27,0.852475,58799197,243728,389
eurite,euri,Eurite,2026-03-27,1.15,58649683,3181776,391
mantra,mantra,MANTRA,2026-03-27,0.01201316,58580719,10702693,392
mantra-dao,om,MANTRA [Old],2026-03-27,0.01198813,58445837,97871,390
tria,tria,TRIA,2026-03-27,0.02710062,58435385,14104197,393
kava,kava,Kava,2026-03-27,0.053791,58255530,17731734,394
basedhype,basedhype,BasedHype,2026-03-27,0.00581519,58151923,4503.58,395
bitdca,bdca,BitDCA,2026-03-27,0.702274,57570534,157143,396
comedian,ban,Comedian,2026-03-27,0.056603,56701150,6923626,397
aztec,aztec,Aztec,2026-03-27,0.01924742,56627758,6473971,398
concordium,ccd,Concordium,2026-03-27,0.00468866,56285454,645591,399
cysic,cys,Cysic,2026-03-27,0.349824,56187857,24853123,400
deso,deso,Decentralized Social,2026-03-27,5.33,56101912,24660,401
polymesh,polyx,Polymesh,2026-03-27,0.04399506,55438065,2232716,402
wiki-cat,wkc,Wiki Cat,2026-03-27,1.02594e-07,55311759,386156,403
plume,plume,Plume,2026-03-27,0.01033671,55127203,27107240,404
yooldo-games,esports,Yooldo Games,2026-03-27,0.362255,54999023,4085362,405
arkham,arkm,Arkham,2026-03-27,0.096654,54936316,11681390,406
dusk-network,dusk,DUSK,2026-03-27,0.109596,54814948,11795622,407
jelly-my-jelly,jellyjelly,Jelly-My-Jelly,2026-03-27,0.054674,54676360,10420627,409
mog-coin,mog,Mog Coin,2026-03-27,1.39902e-07,54639213,9176953,408
unit-pump,upump,Unit Pump,2026-03-27,0.00170956,54442666,395352,411
hashkey-ecopoints,hsk,HashKey Platform Token,2026-03-27,0.157787,54423796,275739,412
verus-coin,vrsc,Verus,2026-03-27,0.679209,54410598,2767.63,410
law-blocks,lbt,Law Blocks AI,2026-03-27,0.220321,53976181,551550,413
axelar,axl,Axelar,2026-03-27,0.04718504,53892029,9354172,414
vethor-token,vtho,VeThor,2026-03-27,0.00054425,53817171,1308715,415
anchored-coins-eur,aeur,Anchored Coins AEUR,2026-03-27,1.14,53523851,66898,416
sign-global,sign,Sign,2026-03-27,0.03252398,53338430,27009172,417
pippin,pippin,pippin,2026-03-27,0.053019,53036550,36877800,418
escoin-token,elg,Escoin,2026-03-27,0.287501,52960418,324032,419
aleo,aleo,ALEO,2026-03-27,0.053189,52573089,1806615,420
zama,zama,Zama,2026-03-27,0.02382297,52419788,6887736,421
venom,venom,Venom,2026-03-27,0.0243477,52287430,1008620,424
mocaverse,moca,Moca Network,2026-03-27,0.01276642,52279349,4499098,425
railgun,rail,Railgun,2026-03-27,0.909223,52276501,409014,423
ankr,ankr,Ankr Network,2026-03-27,0.00521208,52231669,88002245,422
sushi,sushi,Sushi,2026-03-27,0.190513,52010631,7687228,426
orca,orca,Orca,2026-03-27,0.855342,51963480,7459527,427
xyo-network,xyo,XYO Network,2026-03-27,0.00372774,51922977,6473173,428
spark-2,spk,Spark,2026-03-27,0.02063613,51794871,11477163,429
unifai-network,uai,UnifAI Network,2026-03-27,0.216328,51646188,3932050,430
soon-2,soon,SOON,2026-03-27,0.111644,51472955,2753472,432
succinct,prove,Succinct,2026-03-27,0.263898,51462232,47171686,431
robo-token-2,robo,Fabric Protocol,2026-03-27,0.02296884,51250661,467917098,433
celium,sn51,lium,2026-03-27,13.31,50846849,1147841,434
quantixai,qai,QuantixAI,2026-03-27,63.14,50754897,20.21,435
casper-network,cspr,Casper Network,2026-03-27,0.00320656,50554555,2253542,436
space-and-time,sxt,Space and Time,2026-03-27,0.0167709,50539108,5633437,437
cat-in-a-dogs-world,mew,cat in a dogs world,2026-03-27,0.00056504,50226061,6119639,438
flow,flow,Flow,2026-03-27,0.03030201,50041871,9964846,439
usdkg,usdkg,USDKG,2026-03-27,0.999945,49991319,741660,440
alloy-tether,ausdt,Alloy Tether,2026-03-27,0.999501,49975030,17.29,442
chainopera-ai,coai,ChainOpera AI,2026-03-27,0.263765,49587926,3382439,443
dai-on-pulsechain,dai,DAI on PulseChain,2026-03-27,0.00111384,49408287,158042,441
magic-eden,me,Magic Eden,2026-03-27,0.099104,49318229,5640537,444
fidelity-digital-dollar,fidd,Fidelity Digital Dollar,2026-03-27,0.999361,49069637,23146072,445
tesla-xstock,tslax,Tesla xStock,2026-03-27,361.22,48923436,10441936,446
request-network,req,Request,2026-03-27,0.065275,48583463,1100887,447
tronbank,tbk,TronBank,2026-03-27,0.483742,48374805,289581,448
quack-ai,q,Quack AI,2026-03-27,0.01209414,48365783,4289101,449
blur,blur,Blur,2026-03-27,0.01742823,48156861,5720425,450
ontology,ont,Ontology,2026-03-27,0.051284,47892438,28553423,451
usd,usd+,Overnight.fi USD+,2026-03-27,0.993561,47775454,0.0,452
chia,xch,Chia,2026-03-27,2.62,47580742,3425592,453
midas-mtbill,mtbill,Midas mTBILL,2026-03-27,1.056,47535923,26.02,455
pay-coin,pci,Paycoin,2026-03-27,0.04648885,47526753,540842,454
openeden-open-dollar,usdo,OpenEden OpenDollar,2026-03-27,0.997007,47477993,450.74,456
myx-finance,myx,MYX Finance,2026-03-27,0.248235,47313970,16287751,459
sygnum-fiusd-liquidity-fund,fiusd,Sygnum FIUSD Liquidity Fund,2026-03-27,11818.73,47247264,0.0,457
siacoin,sc,Siacoin,2026-03-27,0.00094887,47207232,1959950,458
ondo-u-s-dollar-token,usdon,Ondo U.S. Dollar Token,2026-03-27,1.0,46941633,36194284,460
purr-2,purr,Purr,2026-03-27,0.078593,46807092,591873,461
main-street-usd,msusd,Main Street USD,2026-03-27,1.001,46458795,4993054,462
celo,celo,Celo,2026-03-27,0.077752,46453988,5700344,463
popcat,popcat,Popcat,2026-03-27,0.04739253,46409520,12824156,464
ordinals,ordi,ORDI,2026-03-27,2.2,46137925,10198190,465
gohome,gohome,GOHOME,2026-03-27,87.64,45963092,1179047,466
proprietary-trading-network,sn8,Proprietary Trading Network,2026-03-27,10.7,45860878,266026,467
hex-trust-usdx,usdx,Hex Trust USD,2026-03-27,0.997595,45831891,59322,468
would,would,would,2026-03-27,0.0458134,45822296,19620.62,469
freysa-ai,fai,Freysa AI,2026-03-27,0.00550372,45576145,5452735,470
straitsx-xusd,xusd,StraitsX XUSD,2026-03-27,0.999795,45252835,13373546,471
midas-mhyper,mhyper,Midas mHYPER,2026-03-27,1.087,45143254,726.05,472
get-ai,get,Get AI,2026-03-27,0.082537,45121341,9652.77,473
block-street,bsb,Block Street,2026-03-27,0.218023,45035919,26176820,474
numeraire,nmr,Numeraire,2026-03-27,6.46,44872487,6161417,475
changenow,now,ChangeNOW,2026-03-27,0.536727,44867343,8308.65,476
moo-deng,moodeng,Moo Deng,2026-03-27,0.0451569,44700852,10536473,477
atomone,atone,AtomOne,2026-03-27,0.349999,44420786,13652.84,478
ai-rig-complex,arc,AI Rig Complex,2026-03-27,0.04430466,44257597,5869697,479
iotex,iotx,IoTeX,2026-03-27,0.00464169,43822929,3127850,480
venus,xvs,Venus,2026-03-27,2.6,43659146,3145264,481
avantis,avnt,Avantis,2026-03-27,0.136468,43652431,8385560,482
fractal-bitcoin,fb,Fractal Bitcoin,2026-03-27,0.442313,43540020,3033602,483
gemini-dollar,gusd,Gemini Dollar,2026-03-27,0.999268,43282102,402436,484
meet48,idol,MEET48,2026-03-27,0.02430374,43281868,3386269,485
main-street-yield,msy,Main Street Yield,2026-03-27,1.033,43164258,20250,486
anvil,anvl,Anvil,2026-03-27,0.00053082,43141556,66570,487
zignaly,zig,ZIGChain,2026-03-27,0.03055512,43050026,1116243,488
score,sn44,Score,2026-03-27,9.93,42902396,1512374,489
yzy,yzy,YZY,2026-03-27,0.329599,42849546,807510,492
irys,irys,Irys,2026-03-27,0.02136933,42780179,4730152,490
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-27,0.334741,42762904,6.97,491
ardor,ardr,Ardor,2026-03-27,0.04275316,42680197,545030,493
waves,waves,Waves,2026-03-27,0.42454,42451848,4846354,495
ai-companions,aic,AI Companions,2026-03-27,0.04245125,42451251,1929805,494
ridges-ai,sn62,Ridges AI,2026-03-27,9.69,42358628,2341611,496
unipoly,unp,Unipoly,2026-03-27,0.151637,42341583,280544,497
circle-xstock,crclx,Circle xStock,2026-03-27,93.27,42334344,23475536,498
bianrensheng,币安人生,币安人生 (BinanceLife),2026-03-27,0.04212166,42100528,9852205,499
tellor,trb,Tellor Tributes,2026-03-27,15.04,41597971,9070643,500
bitcoin,btc,Bitcoin,2026-03-01,65226.85539035725,1305176855344.7136,43416566932.480865,
bitcoin,btc,Bitcoin,2026-03-02,69388.34462523523,1386036265792.5547,62054765318.03445,
bitcoin,btc,Bitcoin,2026-03-03,68265.41075809332,1365583386440.599,52926002593.67135,
bitcoin,btc,Bitcoin,2026-03-04,72719.81406521072,1453245307608.6338,80499661520.76833,
bitcoin,btc,Bitcoin,2026-03-05,71233.21871236167,1425894016855.4602,56020516200.965965,
bitcoin,btc,Bitcoin,2026-03-06,68413.33201551982,1368457463414.1768,46267096105.05762,
bitcoin,btc,Bitcoin,2026-03-07,67249.11359189247,1344850955916.3682,24768342805.2509,
bitcoin,btc,Bitcoin,2026-03-08,66243.61118027143,1324707234207.7974,35333693949.47416,
bitcoin,btc,Bitcoin,2026-03-09,68646.004299425,1372929314942.889,52832350484.043175,
bitcoin,btc,Bitcoin,2026-03-10,69707.35896547118,1393979293422.7878,57081990993.036835,
bitcoin,btc,Bitcoin,2026-03-11,70399.56784593107,1406858667682.051,48724379761.62379,
bitcoin,btc,Bitcoin,2026-03-12,70168.7542773972,1402591041436.837,42344051251.405426,
bitcoin,btc,Bitcoin,2026-03-13,70794.09447352387,1416035171073.1396,62445663860.61346,
bitcoin,btc,Bitcoin,2026-03-14,70723.78060432566,1414546706262.025,23843044453.237484,
bitcoin,btc,Bitcoin,2026-03-15,72783.28669635301,1454216552353.066,27232249458.93911,
bitcoin,btc,Bitcoin,2026-03-16,74717.3894011731,1494525116391.775,57435607814.80093,
bitcoin,btc,Bitcoin,2026-03-17,74313.11694423317,1485385339642.582,51309621227.570175,
bitcoin,btc,Bitcoin,2026-03-18,71136.52376150078,1422341737156.603,47044192685.80383,
bitcoin,btc,Bitcoin,2026-03-19,70147.45290782927,1402986582628.496,45515630962.80402,
bitcoin,btc,Bitcoin,2026-03-20,70781.08357698002,1415942727632.781,38717875027.430855,
bitcoin,btc,Bitcoin,2026-03-21,70292.26388186325,1405875824348.119,20492383219.820164,
bitcoin,btc,Bitcoin,2026-03-22,68296.86295861873,1366385276337.57,32354894454.78849,
bitcoin,btc,Bitcoin,2026-03-23,70754.11294097341,1414420603460.6868,54491676934.79403,
bitcoin,btc,Bitcoin,2026-03-24,70327.56965564,1406759232437.2375,40417474350.03925,
bitcoin,btc,Bitcoin,2026-03-25,71343.12285014275,1426385660753.4011,37379598194.4027,
bitcoin,btc,Bitcoin,2026-03-26,68826.30686850422,1376507930999.0999,51546662578.66996,
bitcoin,btc,Bitcoin,2026-03-27,66036.20502233546,1320330510514.7046,54512163370.697296,
ethereum,eth,Ethereum,2026-03-01,1923.0581714968055,232508818269.7662,22967395883.174007,
ethereum,eth,Ethereum,2026-03-02,2052.1195070665794,247688509777.01474,25837232104.430748,
ethereum,eth,Ethereum,2026-03-03,1982.0769158569274,239287558466.03027,24321017040.30863,
ethereum,eth,Ethereum,2026-03-04,2132.1752731699717,256891223485.27667,34068146053.079926,
ethereum,eth,Ethereum,2026-03-05,2081.3964578660493,251492073520.53976,22863472742.429047,
ethereum,eth,Ethereum,2026-03-06,1987.9279378264857,239984263412.3078,20417131130.23211,
ethereum,eth,Ethereum,2026-03-07,1965.6574137467508,237393230480.1393,9625337306.970263,
ethereum,eth,Ethereum,2026-03-08,1942.5448931227684,234448502526.29813,16689350901.798294,
ethereum,eth,Ethereum,2026-03-09,2002.5111868317822,241680969539.42093,24023149081.87105,
ethereum,eth,Ethereum,2026-03-10,2027.7078323110989,244674886250.71057,24244182551.08123,
ethereum,eth,Ethereum,2026-03-11,2063.2677032161164,248830243089.82077,18869847143.63516,
ethereum,eth,Ethereum,2026-03-12,2064.7231401272597,248918801791.24634,19790800286.778248,
ethereum,eth,Ethereum,2026-03-13,2089.3835291290166,252135229311.8935,29819255453.964134,
ethereum,eth,Ethereum,2026-03-14,2083.960658751906,251487685928.4214,9004269507.767565,
ethereum,eth,Ethereum,2026-03-15,2184.567994482418,263219255195.0425,13970146021.282034,
ethereum,eth,Ethereum,2026-03-16,2357.5617381573406,284597391954.8672,39208161450.857864,
ethereum,eth,Ethereum,2026-03-17,2329.484865749333,280979920455.3653,27384732961.14136,
ethereum,eth,Ethereum,2026-03-18,2193.698182009203,264611201068.83585,24194245727.430542,
ethereum,eth,Ethereum,2026-03-19,2138.6404092774005,258074404507.12943,22105160302.947853,
ethereum,eth,Ethereum,2026-03-20,2155.884509323473,260204668811.3641,17015667648.779882,
ethereum,eth,Ethereum,2026-03-21,2149.8264081424427,259413854241.8977,7324270427.969663,
ethereum,eth,Ethereum,2026-03-22,2061.2804638520215,248810409102.6319,16264107849.843636,
ethereum,eth,Ethereum,2026-03-23,2153.05708890562,259635343029.84827,27712763058.408543,
ethereum,eth,Ethereum,2026-03-24,2146.1898800937756,258959142984.32538,18006320282.355827,
ethereum,eth,Ethereum,2026-03-25,2173.428201959242,262213659326.65643,16327935884.0198,
ethereum,eth,Ethereum,2026-03-26,2063.674922041553,249021251063.2681,18271924753.37459,
ethereum,eth,Ethereum,2026-03-27,1993.0849436852252,240441360944.29224,19935136470.814438,
tether,usdt,Tether,2026-03-01,1.0000037352345683,183635333283.53046,72816380781.35237,
tether,usdt,Tether,2026-03-02,1.0000975147031226,183656742067.1164,97835839449.06436,
tether,usdt,Tether,2026-03-03,1.0000064362934418,183745794667.7698,85592045147.13142,
tether,usdt,Tether,2026-03-04,1.0000986248421382,183734994882.09106,122440871632.63301,
tether,usdt,Tether,2026-03-05,1.0000612218941591,183910952064.29028,86314185996.28076,
tether,usdt,Tether,2026-03-06,0.9999869857876379,184038495842.9515,71467404540.37453,
tether,usdt,Tether,2026-03-07,0.9999459830676467,183965065359.5175,38994956025.28585,
tether,usdt,Tether,2026-03-08,1.0000839741929208,183982510901.18436,55324376997.904144,
tether,usdt,Tether,2026-03-09,1.0000418321084281,183917232422.2875,82568522233.33316,
tether,usdt,Tether,2026-03-10,0.9999990879653932,183924577624.9676,87533879062.6884,
tether,usdt,Tether,2026-03-11,1.0000601818121304,183896501993.4048,73279774096.39159,
tether,usdt,Tether,2026-03-12,1.0000191704222965,183967555896.88928,67055978387.001205,
tether,usdt,Tether,2026-03-13,1.0000133953394204,183987305413.07025,100971377724.71991,
tether,usdt,Tether,2026-03-14,1.0001214317674112,184033708440.7584,38572817822.797806,
tether,usdt,Tether,2026-03-15,1.0001063802423646,184049086784.11298,45745203243.25966,
tether,usdt,Tether,2026-03-16,0.9999591700265907,184020959838.58392,106689097212.02893,
tether,usdt,Tether,2026-03-17,1.0001236107834701,184093729851.42172,85134409841.31943,
tether,usdt,Tether,2026-03-18,1.0000158583042218,184090119236.10934,79142042009.84615,
tether,usdt,Tether,2026-03-19,1.0001016237931033,184113061170.10284,77004369231.06786,
tether,usdt,Tether,2026-03-20,0.999894273369007,184157119626.35953,63431575145.8706,
tether,usdt,Tether,2026-03-21,0.9998302243473947,184149166742.5598,32682470912.01541,
tether,usdt,Tether,2026-03-22,0.9998497130060783,184156013893.00104,53543696949.112656,
tether,usdt,Tether,2026-03-23,0.9996909852357372,184125722434.79144,91844723048.47905,
tether,usdt,Tether,2026-03-24,0.9994980097697307,184138347553.8961,67345156419.63245,
tether,usdt,Tether,2026-03-25,0.9996322759801787,184161271059.64322,63178670777.62298,
tether,usdt,Tether,2026-03-26,0.9993406459122842,184094679236.20078,78626669266.35944,
tether,usdt,Tether,2026-03-27,0.9992082846853467,184069527438.285,82583034239.8898,
binancecoin,bnb,BNB,2026-03-01,615.1814409631298,83916456167.51077,1285017917.0061939,
binancecoin,bnb,BNB,2026-03-02,639.7881195961822,87253492082.49478,1510901125.383423,
binancecoin,bnb,BNB,2026-03-03,633.6204684650407,86425575893.31053,1300967371.4574213,
binancecoin,bnb,BNB,2026-03-04,657.3128590872448,89629883403.50096,1606646216.2557423,
binancecoin,bnb,BNB,2026-03-05,648.7559310182208,88533955869.29967,1170430553.1601527,
binancecoin,bnb,BNB,2026-03-06,630.3823275663239,85978041639.23697,925577977.5160902,
binancecoin,bnb,BNB,2026-03-07,619.6286075776206,84477444710.1699,525782443.6239155,
binancecoin,bnb,BNB,2026-03-08,614.5281446285328,83785929987.53673,644769415.7131306,
binancecoin,bnb,BNB,2026-03-09,636.8037670293442,86785989552.31209,989804245.0964217,
binancecoin,bnb,BNB,2026-03-10,641.9846190712581,87532970895.26033,889671653.2383555,
binancecoin,bnb,BNB,2026-03-11,652.5715059863815,88972442664.50742,960167694.9437966,
binancecoin,bnb,BNB,2026-03-12,651.101323214845,88716974402.27924,844587655.4431962,
binancecoin,bnb,BNB,2026-03-13,655.7847642165201,89438255288.68135,1526257319.8054814,
binancecoin,bnb,BNB,2026-03-14,655.0723944829373,89319527720.6988,558935852.5460975,
binancecoin,bnb,BNB,2026-03-15,676.7609171107815,92180203875.50722,783648957.11611,
binancecoin,bnb,BNB,2026-03-16,681.3595210628666,92924651682.54196,1730753184.4714425,
binancecoin,bnb,BNB,2026-03-17,671.2839369001448,91490635949.52322,1191892417.5529404,
binancecoin,bnb,BNB,2026-03-18,651.5903445723777,88837793772.55492,1225648241.2144437,
binancecoin,bnb,BNB,2026-03-19,640.1639785596241,87279871337.65797,1083542127.1368432,
binancecoin,bnb,BNB,2026-03-20,643.8645117764542,87793827661.85005,975604640.4109212,
binancecoin,bnb,BNB,2026-03-21,642.0147575776743,87524187480.66176,527183793.63312805,
binancecoin,bnb,BNB,2026-03-22,629.7208363500245,85862114998.7403,986248960.4222541,
binancecoin,bnb,BNB,2026-03-23,638.431163999819,87042270694.50797,1683422513.2993243,
binancecoin,bnb,BNB,2026-03-24,636.7222443140311,86807910163.34021,976023829.6173143,
binancecoin,bnb,BNB,2026-03-25,648.6786657344247,88439019554.64919,1027737155.3714632,
binancecoin,bnb,BNB,2026-03-26,629.1386568421667,85779721533.54959,904777352.295939,
binancecoin,bnb,BNB,2026-03-27,609.9602088842689,83143458810.28168,1116964996.3288498,
ripple,xrp,XRP,2026-03-01,1.3433909344212618,82133815668.9532,3355514927.4874444,
ripple,xrp,XRP,2026-03-02,1.3993339153191482,85500871487.81848,3658920905.398146,
ripple,xrp,XRP,2026-03-03,1.362836362563722,83246134294.53738,2767911207.0356956,
ripple,xrp,XRP,2026-03-04,1.4306016311227367,87652078532.10858,4743882642.908321,
ripple,xrp,XRP,2026-03-05,1.407245061746556,86100628402.50204,2729650767.335886,
ripple,xrp,XRP,2026-03-06,1.3696638249541018,83857539898.3594,2571792796.244447,
ripple,xrp,XRP,2026-03-07,1.3534581718620393,82940356547.976,1266814444.0255363,
ripple,xrp,XRP,2026-03-08,1.3451084339254125,82343629354.60127,1735450144.4622536,
ripple,xrp,XRP,2026-03-09,1.364740784221946,83560120079.48187,2718516245.811847,
ripple,xrp,XRP,2026-03-10,1.3843822988179326,84765370853.87282,3305549951.421216,
ripple,xrp,XRP,2026-03-11,1.3901050515531945,85110986304.329,2337632995.87713,
ripple,xrp,XRP,2026-03-12,1.3752841284076085,84184686337.19443,1928066611.7857919,
ripple,xrp,XRP,2026-03-13,1.393977892033058,85331151012.36086,3487278682.110762,
